INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,Count,id,Point
 Northbound 5 Street at Glenmore Trail SW ,Traffic incident. Blocking the right lane,5/6/2025 8:36,5/6/2025 9:27,SW,-114.0766155,50.9943333,1,2025-05-06T08:36:1750.99433329994357-114.07661552609113,POINT (-114.07661552609113 50.99433329994357)
 17 Avenue and 34 Street SW ,Traffic incident.,5/6/2025 8:23,5/6/2025 8:37,SW,-114.1368992,51.03780693,1,2025-05-06T08:23:0251.03780692730102-114.13689916165552,POINT (-114.13689916165552 51.03780692730102)
 Eastbound Glenmore Trail at Blackfoot Trail SE ,Traffic incident. Partially blocking the EB on-ramp,5/6/2025 8:13,5/6/2025 8:37,SE,-114.0480566,50.99424273,1,2025-05-06T08:13:4450.99424272694799-114.04805655761298,POINT (-114.04805655761298 50.99424272694799)
 Northbound Macleod Trail approaching Anderson Road SW ,Traffic incident.  Blocking the left lanes,5/6/2025 7:25,5/6/2025 8:19,SW,-114.0704939,50.9457783,1,2025-05-06T07:25:0750.94577829600692-114.07049391627216,POINT (-114.07049391627216 50.94577829600692)
 60 Street and Redstone Drive NE ,Traffic incident.,5/6/2025 6:53,5/6/2025 7:36,NE,-113.9469946,51.16840678,1,2025-05-06T06:53:1051.16840678467867-113.94699456228025,POINT (-113.94699456228025 51.16840678467867)
 Northbound Stoney Trail approaching Country Hills Boulevard NE ,Traffic incident. Blocking the right shoulder,5/6/2025 6:25,5/6/2025 8:19,NE,-113.9208794,51.14203994,1,2025-05-06T06:25:4051.14203993783146-113.92087941472471,POINT (-113.92087941472471 51.14203993783146)
 Crowchild Trail and University Drive NW ,Traffic incident.,5/6/2025 3:23,5/6/2025 3:25,NW,-114.1183197,51.06268651,1,2025-05-06T03:23:3951.06268651130044-114.11831967745908,POINT (-114.11831967745908 51.06268651130044)
 Peigan Trail and 36 Street SE ,Traffic incident. Blocking multiple lanes,5/5/2025 23:27,5/6/2025 0:03,SE,-113.9774036,51.01501281,1,2025-05-05T23:27:2251.01501280748858-113.97740363780294,POINT (-113.97740363780294 51.01501280748858)
 Westbound Airport Trail and 19 Street NE ,Traffic incident.,5/5/2025 22:55,5/6/2025 0:03,NE,-114.012677,51.13942964,1,2025-05-05T22:55:2251.13942963614884-114.0126770127411,POINT (-114.0126770127411 51.13942963614884)
 Crowchild Trail and Westbound ramp Glenmore Trail SW ,"Traffic signals are flashing red. Crews have been dispatched, please proceed with caution",5/5/2025 21:39,5/5/2025 22:09,SW,-114.1184494,51.00046224,1,2025-05-05T21:39:3351.000462241618244-114.11844942262464,POINT (-114.11844942262464 51.000462241618244)
 Airport Trail and Deerfoot Trail NE ,Multi-vehicle incident.  Blocking the WB and SB lanes,5/5/2025 20:07,5/5/2025 21:43,NE,-114.0383874,51.14176887,1,2025-05-05T20:07:0251.141768867599886-114.03838741452189,POINT (-114.03838741452189 51.141768867599886)
 Airport Trail and Deerfoot Trail NE ,Multi-vehicle incident. Blocking the WB lanes,5/5/2025 20:07,5/5/2025 20:09,NE,-114.0385717,51.1418134,1,2025-05-05T20:07:0251.14181339532633-114.03857165623768,POINT (-114.03857165623768 51.14181339532633)
 36 Street and Radcliffe Drive SE ,Traffic incident.,5/5/2025 17:52,5/5/2025 17:54,SE,-113.9821134,51.04814707,1,2025-05-05T17:52:0351.04814707012591-113.98211341076342,POINT (-113.98211341076342 51.04814707012591)
 Centre Street and 32 Avenue NE ,Traffic incident. Blocking the EB right lane,5/5/2025 17:41,5/5/2025 17:54,NE,-114.0625033,51.08150942,1,2025-05-05T17:41:3551.081509418574576-114.06250333268794,POINT (-114.06250333268794 51.081509418574576)
 Deerfoot Trail and 64 Avenue NE ,Multi-vehicle incident. Blocking the WB right lane,5/5/2025 16:21,5/5/2025 17:54,NE,-114.0492724,51.11064861,1,2025-05-05T16:21:5351.110648607939126-114.04927238291512,POINT (-114.04927238291512 51.110648607939126)
 Deerfoot Trail and McKenzie lake Blvd SE ,Traffic incident. Partially blocking the SB exit ramp,5/5/2025 16:02,5/5/2025 16:43,SE,-113.9775715,50.91721688,1,2025-05-05T16:02:5250.91721687712932-113.97757149164744,POINT (-113.97757149164744 50.91721687712932)
 Westbound Peigan Trail and 36 Street SE ,Traffic incident.,5/5/2025 15:44,5/5/2025 16:23,SE,-113.9771907,51.014968,1,2025-05-05T15:44:0551.01496799702064-113.97719074221199,POINT (-113.97719074221199 51.01496799702064)
 36 Street and Radcliffe Drive SE ,Traffic incident.,5/5/2025 14:47,5/5/2025 16:05,SE,-113.9817083,51.04824832,1,2025-05-05T14:47:3651.0482483216708-113.98170833926703,POINT (-113.98170833926703 51.0482483216708)
 Northbound Macleod Trail and 194 Avenue SE ,Traffic incident.,5/5/2025 14:27,5/5/2025 14:48,SE,-114.043711,50.87545094,1,2025-05-05T14:27:4250.875450939851014-114.04371097636079,POINT (-114.04371097636079 50.875450939851014)
 Eastbound Mcknight Boulevard and Stoney Trail NE ,Traffic incident. Blocking the right shoulder,5/5/2025 13:36,5/5/2025 13:38,NE,-113.9254762,51.09636805,1,2025-05-05T13:36:2251.09636804574005-113.9254761864022,POINT (-113.9254761864022 51.09636804574005)
 Southbound Metis Trail at 88 Avenue NE ,Traffic incident. Blocking the SB left turn lane,5/5/2025 12:56,5/5/2025 13:01,NE,-113.970265,51.13362457,1,2025-05-05T12:56:4351.1336245705232-113.97026495261461,POINT (-113.97026495261461 51.1336245705232)
 Elbow Drive and 36 Avenue SW ,Traffic incident.,5/5/2025 11:06,5/5/2025 11:07,SW,-114.0778258,51.02165796,1,2025-05-05T11:06:3751.02165796234146-114.07782578034416,POINT (-114.07782578034416 51.02165796234146)
 Dalhousie Drive and 53 Street NW ,Traffic incident.,5/5/2025 11:05,5/5/2025 11:07,NW,-114.1624438,51.10815168,1,2025-05-05T11:05:2551.10815167957055-114.16244384205226,POINT (-114.16244384205226 51.10815167957055)
 Sun Valley Boulevard at Stoney Trail SE ,Traffic incident.,5/5/2025 9:08,5/5/2025 9:10,NW,-114.0252815,50.89498937,1,2025-05-05T09:08:2250.894989366531924-114.0252815158831,POINT (-114.0252815158831 50.894989366531924)
 Southbound Macleod Trail after Stoney Trail SW ,Traffic incident. Blocking the right lane,5/5/2025 8:44,5/5/2025 9:10,SW,-114.0506108,50.88580489,1,2025-05-05T08:44:4250.885804888602536-114.05061081032812,POINT (-114.05061081032812 50.885804888602536)
 Southbound Deerfoot Trail approaching McKnight Boulevard NE ,Two vehicle incident.,5/5/2025 7:08,5/5/2025 7:10,NE,-114.043443,51.0990052,1,2025-05-05T07:08:5851.09900519816071-114.04344299851043,POINT (-114.04344299851043 51.09900519816071)
 Eastbound Country Hills Boulevard at Cornerstone Boulevard NE ,Traffic incident. Blocking the EB left lane,5/5/2025 7:05,5/5/2025 8:10,NE,-113.9380331,51.15423781,1,2025-05-05T07:05:4151.15423780979534-113.9380330837517,POINT (-113.9380330837517 51.15423780979534)
 Southbound Deerfoot Trail at Beddington Trail NE ,Traffic incident. Blocking the right shoulder,5/5/2025 6:43,5/5/2025 7:10,NE,-114.0459764,51.12332478,1,2025-05-05T06:43:1051.12332477863426-114.04597636103185,POINT (-114.04597636103185 51.12332477863426)
 137 Avenue and Bow Bottom Trail SE ,Traffic incident.,5/5/2025 0:23,5/5/2025 0:24,SE,-114.0302335,50.92724733,1,2025-05-05T00:23:1550.927247332813536-114.03023353650154,POINT (-114.03023353650154 50.927247332813536)
 Southbound Macleod Trail and James Mckevitt Road SW ,Traffic incident. Blocking the right lane,5/4/2025 23:43,5/4/2025 23:44,SW,-114.0724042,50.92160731,1,2025-05-04T23:43:5450.92160731301372-114.07240422526036,POINT (-114.07240422526036 50.92160731301372)
 Falton Drive and 64 Avenue NE ,Traffic incident.,5/4/2025 22:35,5/4/2025 22:36,NE,-113.9407477,51.11069414,1,2025-05-04T22:35:2551.11069413816809-113.94074772822275,POINT (-113.94074772822275 51.11069413816809)
 Eastbound Richmond Road and Sarcee Trail NW ,Multi-vehicle incident. blocking multiple lanes,5/4/2025 21:52,5/4/2025 22:36,NW,-114.1669112,51.01806945,1,2025-05-04T21:52:2151.01806945093631-114.16691115532304,POINT (-114.16691115532304 51.01806945093631)
 1 Street and 15 Avenue NE  ,There is an incident involving a pedestrian- EMS on site.,5/4/2025 21:43,5/4/2025 21:57,NW,-114.0599279,51.0660147,1,2025-05-04T21:43:1251.06601469938635-114.05992792712112,POINT (-114.05992792712112 51.06601469938635)
 14 Street north of 144 Avenue NW ,Traffic incident.,5/4/2025 17:54,5/4/2025 18:04,NW,-114.0947958,51.19850481,1,2025-05-04T17:54:0951.198504814753505-114.09479582241434,POINT (-114.09479582241434 51.198504814753505)
 Memorial Drive and Barlow Trail SE ,Traffic incident.,5/4/2025 15:37,5/4/2025 15:38,SE,-114.0026633,51.04562796,1,2025-05-04T15:37:1151.045627957880114-114.00266334379859,POINT (-114.00266334379859 51.045627957880114)
 Westbound McKnight Boulevard and Stoney Trail NE ,Multi-vehicle incident. Blocking multiple lanes,5/4/2025 12:52,5/4/2025 12:55,NE,-113.9264908,51.09637408,1,2025-05-04T12:52:1051.09637408182263-113.92649080823553,POINT (-113.92649080823553 51.09637408182263)
 Metis Trail and Stoney Trail NE ,Traffic incident. Blocking the right lane,5/4/2025 11:30,5/4/2025 11:32,NE,-113.9692664,51.17358257,1,2025-05-04T11:30:0851.17358257184581-113.96926640769826,POINT (-113.96926640769826 51.17358257184581)
 Eastbound Memorial Drive approaching Barlow Trail NE ,Traffic incident.,5/4/2025 9:05,5/4/2025 9:09,NE,-114.0026633,51.04562796,1,2025-05-04T09:05:3951.045627957880114-114.00266334379859,POINT (-114.00266334379859 51.045627957880114)
 Lake Bonavista Drive and Bonaventure Drive SE ,Traffic signals are blank.,5/4/2025 6:49,5/4/2025 6:50,SE,-114.062523,50.94147209,1,2025-05-04T06:49:1250.94147209231773-114.06252299567876,POINT (-114.06252299567876 50.94147209231773)
 Airport Trail and Metis Trail NE ,Multi-vehicle incident.,5/4/2025 6:11,5/4/2025 7:49,NE,-113.9735603,51.13995718,1,2025-05-04T06:11:4251.13995718069586-113.9735602901616,POINT (-113.9735602901616 51.13995718069586)
 Westbound Memorial Drive and Deerfoot Trail SE ,blocking multiple lanes,5/3/2025 23:40,5/3/2025 23:42,SE,-114.0179267,51.04921837,1,2025-05-03T23:40:0851.0492183701463-114.01792674786792,POINT (-114.01792674786792 51.0492183701463)
 Metis Trail and Mcknight Boulevard NE ,Traffic incident.,5/3/2025 20:22,5/3/2025 20:23,NE,-113.9916619,51.09509798,1,2025-05-03T20:22:3251.09509797696441-113.99166186918617,POINT (-113.99166186918617 51.09509797696441)
 Westbound Glenmore Trail after 14 Street SW ,Traffic incident. Blocking the middle lanes,5/3/2025 19:26,5/3/2025 19:28,SW,-114.1015958,50.99638928,1,2025-05-03T19:26:1550.996389277233774-114.1015958037183,POINT (-114.1015958037183 50.996389277233774)
 26 Avenue and Dartmouth Road SE ,Traffic incident.,5/3/2025 18:34,5/3/2025 19:28,SE,-114.0409429,51.03059976,1,2025-05-03T18:34:3251.03059976368666-114.04094290436348,POINT (-114.04094290436348 51.03059976368666)
 4 Street and 63 Avenue NW ,Traffic incident.,5/3/2025 18:01,5/3/2025 18:35,NW,-114.071557,51.10970595,1,2025-05-03T18:01:2451.10970594877533-114.07155699558811,POINT (-114.07155699558811 51.10970594877533)
 41 Avenue and Centre Street N ,There is an incident involving a pedestrian- EMS Dispatched.,5/3/2025 16:54,5/3/2025 16:55,NW,-114.0624318,51.08963172,1,2025-05-03T16:54:3951.0896317150063-114.06243177343933,POINT (-114.06243177343933 51.0896317150063)
 58 Avenue and 5 Street SW ,Traffic incident. Blocking the WB right lane,5/3/2025 16:18,5/3/2025 16:19,SW,-114.0761974,51.00137133,1,2025-05-03T16:18:1551.00137133432658-114.07619741727135,POINT (-114.07619741727135 51.00137133432658)
 Northbound Sarcee Trail and Stoney Trail NW ,Traffic incident. Blocking the right lane,5/3/2025 13:46,5/3/2025 14:09,NW,-114.1660617,51.15096348,1,2025-05-03T13:46:2451.15096348321135-114.16606166627584,POINT (-114.16606166627584 51.15096348321135)
 Southbound Deerfoot Trail approaching Glenmore Trail SE ,Two vehicle incident. Blocking the left lane,5/3/2025 13:45,5/3/2025 15:01,SE,-114.0392387,50.99416484,1,2025-05-03T13:45:1750.994164843061576-114.03923874459889,POINT (-114.03923874459889 50.994164843061576)
 Southbound Deerfoot Trail approaching Glenmore Trail SE ,Two vehicle incident. partially blocking the right exit lane,5/3/2025 13:45,5/3/2025 14:26,SE,-114.0349187,50.99598072,1,2025-05-03T13:45:1750.99598071745011-114.03491870613827,POINT (-114.03491870613827 50.99598071745011)
 Northbound Deerfoot Trail approaching 64 Avenue NE ,Two vehicle incident. Blocking the left lane,5/3/2025 13:13,5/3/2025 13:49,NE,-114.0492724,51.11064861,1,2025-05-03T13:13:0951.110648607939126-114.04927238291512,POINT (-114.04927238291512 51.110648607939126)
 Elbow Drive and Canterbury Drive SW ,Traffic signals are blank.,5/3/2025 6:31,5/3/2025 6:41,SW,-114.0861972,50.9416218,1,2025-05-03T06:31:3350.94162180375089-114.0861972308629,POINT (-114.0861972308629 50.94162180375089)
 Elbow Drive SW and Canyon Meadows Drive SW ,Traffic signals are blank.,5/3/2025 6:17,5/3/2025 6:41,SW,-114.0859241,50.93958094,1,2025-05-03T06:17:0850.93958093882273-114.08592411314295,POINT (-114.08592411314295 50.93958093882273)
 64 Avenue and Martindale Drive NE ,Traffic incident.,5/3/2025 0:01,5/3/2025 0:12,NE,-113.9558735,51.11090066,1,2025-05-03T00:01:4351.11090066375364-113.95587345347454,POINT (-113.95587345347454 51.11090066375364)
 Southbound Old Banff Coach Road and Bow Trail SW ,Traffic incident.,5/2/2025 23:20,5/3/2025 0:02,SW,-114.1823066,51.05240153,1,2025-05-02T23:20:1951.052401525390515-114.18230663867497,POINT (-114.18230663867497 51.052401525390515)
 Eastbound 17 Avenue and 16 Street SW ,There is an incident involving a pedestrian- EMS on site.,5/2/2025 21:50,5/2/2025 21:52,SW,-114.0988353,51.0378303,1,2025-05-02T21:50:1451.03783030176645-114.09883526798086,POINT (-114.09883526798086 51.03783030176645)
 Crescent Boulevard and Elbow Drive SW ,Traffic incident.,5/2/2025 18:50,5/2/2025 18:51,SW,-114.079643,51.01301846,1,2025-05-02T18:50:3751.0130184604799-114.07964298822452,POINT (-114.07964298822452 51.0130184604799)
 Seton Wy and 202 Avenue SE ,There is an incident involving a pedestrian- EMS on site.,5/2/2025 16:17,5/2/2025 16:52,SE,-113.947743,50.86732963,1,2025-05-02T16:17:4050.867329633332886-113.947743028965,POINT (-113.947743028965 50.867329633332886)
 52 Street and 8 Avenue SE ,Traffic incident.,5/2/2025 16:04,5/2/2025 16:52,SE,-113.9581817,51.04520141,1,2025-05-02T16:04:2451.04520140540814-113.95818168932996,POINT (-113.95818168932996 51.04520140540814)
 9 Avenue and 2 Street SW ,Traffic signals are flashing red. Signals Crews have been dispatched,5/2/2025 16:02,5/2/2025 16:18,SW,-114.0680349,51.0447503,1,2025-05-02T16:02:0151.044750297215536-114.06803489587888,POINT (-114.06803489587888 51.044750297215536)
 99 Avenue and Bonaventure Drive SE ,Traffic incident.,5/2/2025 16:01,5/2/2025 16:52,SE,-114.0688375,50.96097289,1,2025-05-02T16:01:2350.9609728942766-114.06883746351618,POINT (-114.06883746351618 50.9609728942766)
 Westbound Glenmore Trail and Elbow Drive SW ,Two vehicle incident. Blocking the left lane,5/2/2025 15:57,5/2/2025 16:35,SW,-114.0828114,50.99421535,1,2025-05-02T15:57:0950.99421535156536-114.08281139918985,POINT (-114.08281139918985 50.99421535156536)
 Southbound Deerfoot Trail approaching Glenmore Trail SE ,Traffic incident.,5/2/2025 15:17,5/2/2025 16:35,SE,-114.028471,51.00558645,1,2025-05-02T15:17:1851.005586451637534-114.02847100585821,POINT (-114.02847100585821 51.005586451637534)
 Northbound Macleod Trail and 12 Avenue SE ,Multi-vehicle incident. Blocking the right lane,5/2/2025 13:47,5/2/2025 13:48,SE,-114.0584045,51.04128664,1,2025-05-02T13:47:5851.04128663627675-114.05840446930658,POINT (-114.05840446930658 51.04128663627675)
 Southbound 14 Street and approaching 9 Avenue SW ,Traffic incident. Blocking the right lane,5/2/2025 9:25,5/2/2025 9:29,SW,-114.0947589,51.04773489,1,2025-05-02T09:25:5851.04773488679729-114.09475885774323,POINT (-114.09475885774323 51.04773488679729)
 Deerfoot Trail and Stoney Trail SE ,Two vehicle incident. Partially blocking the SB to WB ramp,5/2/2025 4:45,5/2/2025 4:54,SE,-113.9765459,50.9030114,1,2025-05-02T04:45:5350.90301139832127-113.97654585792957,POINT (-113.97654585792957 50.90301139832127)
 Barlow Cr and 128 Avenue NE ,Traffic incident.,5/2/2025 3:39,5/2/2025 4:49,NE,-113.9933706,51.16876308,1,2025-05-02T03:39:0251.16876308426482-113.99337060106424,POINT (-113.99337060106424 51.16876308426482)
 32 Avenue at Deerfoot Trail NE ,Two vehicle incident. Blocking the WB right lane and SB to WB turn lane,5/2/2025 0:47,5/2/2025 3:40,NE,-114.0363917,51.08155858,1,2025-05-02T00:47:2351.08155857837886-114.03639172863947,POINT (-114.03639172863947 51.08155857837886)
 Falconridge Boulevard and Martindale Boulevard NE ,Traffic incident.,5/2/2025 0:44,5/2/2025 1:12,NE,-113.9471804,51.11419203,1,2025-05-02T00:44:3151.11419202919452-113.94718043710368,POINT (-113.94718043710368 51.11419202919452)
 Southbound 14 Street at 9 Avenue SW ,There is an incident involving a pedestrian- EMS on site. Blocking the SB right lane,5/1/2025 23:35,5/2/2025 1:12,SW,-114.0950524,51.04561514,1,2025-05-01T23:35:5851.0456151390117-114.09505244320887,POINT (-114.09505244320887 51.0456151390117)
 Eastbound 114 Avenue at 40 Street SE ,Traffic incident. Blocking the right lane,5/1/2025 21:10,5/1/2025 21:14,SE,-113.978256,50.950328,1,2025-05-01T21:10:3650.950327997263315-113.97825604494663,POINT (-113.97825604494663 50.950327997263315)
 Temple Drive and 55 Street NE ,There is an incident involving a pedestrian- EMS on site.,5/1/2025 20:34,5/1/2025 21:27,NE,-113.9541798,51.08588622,1,2025-05-01T20:34:0251.085886217802916-113.95417975460907,POINT (-113.95417975460907 51.085886217802916)
 Sarcee Trail and Stoney Trail NW ,Traffic incident.,5/1/2025 20:32,5/1/2025 21:14,NW,-114.1650073,51.15317839,1,2025-05-01T20:32:3151.15317838859998-114.16500728284154,POINT (-114.16500728284154 51.15317838859998)
 Northbound 14 Street and 21 Avenue NW ,Traffic incident. Blocking the right lane,5/1/2025 19:55,5/1/2025 20:15,NW,-114.0947286,51.07142523,1,2025-05-01T19:55:2851.0714252329649-114.09472860629512,POINT (-114.09472860629512 51.0714252329649)
 130 Avenue and Deerfoot Trail SE ,Traffic incident.,5/1/2025 19:29,5/1/2025 19:56,SE,-113.9771414,50.93200944,1,2025-05-01T19:29:2250.93200943688844-113.97714143482456,POINT (-113.97714143482456 50.93200943688844)
 Bow Botton Trail and Canyon Meadows Drive SE ,Traffic incident.,5/1/2025 18:29,5/1/2025 19:56,SE,-114.0323549,50.93121626,1,2025-05-01T18:29:2750.93121626028515-114.03235491315381,POINT (-114.03235491315381 50.93121626028515)
 Memorial Drive and 9 Street NE ,Traffic incident.,5/1/2025 18:23,5/1/2025 19:56,NE,-114.0416286,51.04936408,1,2025-05-01T18:23:4551.04936407856706-114.04162862072114,POINT (-114.04162862072114 51.04936407856706)
 Southbound Stoney Trail and 114 Avenue SE ,Traffic incident. Blocking the middle lane,5/1/2025 17:12,5/1/2025 17:59,SE,-113.9207489,50.949077,1,2025-05-01T17:12:0050.94907700310711-113.92074892155807,POINT (-113.92074892155807 50.94907700310711)
